INC.FORESTAL	ANTIOQUIA[INC.FORESTAL]	0
INC.FORESTAL	BOYACA[INC.FORESTAL]	272
INC.FORESTAL	CASANARE[INC.FORESTAL]	0
INC.FORESTAL	CUNDINAMARCA[INC.FORESTAL]	0
INC.FORESTAL	HUILA[INC.FORESTAL]	0
INC.FORESTAL	NORTE DE SANTANDER[INC.FORESTAL]	3
INC.FORESTAL	TOLIMA[INC.FORESTAL]	0
INCENDIO	BOLIVAR[INCENDIO]	0
INCENDIO	PUTUMAYO[INCENDIO]	0
INCENDIO ESTRUCTURAL	AMAZONAS[INCENDIO ESTRUCTURAL]	10
INCENDIO ESTRUCTURAL	ANTIOQUIA[INCENDIO ESTRUCTURAL]	9810
INCENDIO ESTRUCTURAL	ARAUCA[INCENDIO ESTRUCTURAL]	168
INCENDIO ESTRUCTURAL	ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA[INCENDIO ESTRUCTURAL]	29
INCENDIO ESTRUCTURAL	ATLANTICO[INCENDIO ESTRUCTURAL]	101
INCENDIO ESTRUCTURAL	BOGOTA, D.C.[INCENDIO ESTRUCTURAL]	486
INCENDIO ESTRUCTURAL	BOLIVAR[INCENDIO ESTRUCTURAL]	834
INCENDIO ESTRUCTURAL	BOYACA[INCENDIO ESTRUCTURAL]	49
INCENDIO ESTRUCTURAL	CALDAS[INCENDIO ESTRUCTURAL]	2719
INCENDIO ESTRUCTURAL	CAQUETA[INCENDIO ESTRUCTURAL]	361
INCENDIO ESTRUCTURAL	CASANARE[INCENDIO ESTRUCTURAL]	45
INCENDIO ESTRUCTURAL	CAUCA[INCENDIO ESTRUCTURAL]	3458
INCENDIO ESTRUCTURAL	CESAR[INCENDIO ESTRUCTURAL]	323
INCENDIO ESTRUCTURAL	CHOCO[INCENDIO ESTRUCTURAL]	3498
INCENDIO ESTRUCTURAL	CORDOBA[INCENDIO ESTRUCTURAL]	232
INCENDIO ESTRUCTURAL	CUNDINAMARCA[INCENDIO ESTRUCTURAL]	436
INCENDIO ESTRUCTURAL	GUAINIA[INCENDIO ESTRUCTURAL]	16
INCENDIO ESTRUCTURAL	GUAVIARE[INCENDIO ESTRUCTURAL]	150
INCENDIO ESTRUCTURAL	HUILA[INCENDIO ESTRUCTURAL]	559
INCENDIO ESTRUCTURAL	LA GUAJIRA[INCENDIO ESTRUCTURAL]	114
INCENDIO ESTRUCTURAL	MAGDALENA[INCENDIO ESTRUCTURAL]	630
INCENDIO ESTRUCTURAL	META[INCENDIO ESTRUCTURAL]	238
INCENDIO ESTRUCTURAL	NARINO[INCENDIO ESTRUCTURAL]	3828
INCENDIO ESTRUCTURAL	NORTE DE SANTANDER[INCENDIO ESTRUCTURAL]	772
INCENDIO ESTRUCTURAL	PUTUMAYO[INCENDIO ESTRUCTURAL]	641
INCENDIO ESTRUCTURAL	QUINDIO[INCENDIO ESTRUCTURAL]	917
INCENDIO ESTRUCTURAL	RISARALDA[INCENDIO ESTRUCTURAL]	2354
INCENDIO ESTRUCTURAL	SAN ANDRES[INCENDIO ESTRUCTURAL]	10
INCENDIO ESTRUCTURAL	SANTANDER[INCENDIO ESTRUCTURAL]	3021
INCENDIO ESTRUCTURAL	SUCRE[INCENDIO ESTRUCTURAL]	1018
INCENDIO ESTRUCTURAL	TOLIMA[INCENDIO ESTRUCTURAL]	653
INCENDIO ESTRUCTURAL	VALLE DEL CAUCA[INCENDIO ESTRUCTURAL]	4933
INCENDIO ESTRUCTURAL	VAUPES[INCENDIO ESTRUCTURAL]	40
INCENDIO ESTRUCTURAL 	SANTANDER[INCENDIO ESTRUCTURAL ]	0
INCENDIO FORESTAL	ANTIOQUIA[INCENDIO FORESTAL]	3
INCENDIO FORESTAL	ARAUCA[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	ATLANTICO[INCENDIO FORESTAL]	20
INCENDIO FORESTAL	BOGOTA, D.C.[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	BOLIVAR[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	BOYACA[INCENDIO FORESTAL]	140
INCENDIO FORESTAL	CALDAS[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	CAQUETA[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	CASANARE[INCENDIO FORESTAL]	240
INCENDIO FORESTAL	CAUCA[INCENDIO FORESTAL]	3519
INCENDIO FORESTAL	CESAR[INCENDIO FORESTAL]	579
INCENDIO FORESTAL	CHOCO[INCENDIO FORESTAL]	370
INCENDIO FORESTAL	CORDOBA[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	CUNDINAMARCA[INCENDIO FORESTAL]	113
INCENDIO FORESTAL	GUAINIA[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	GUAVIARE[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	HUILA[INCENDIO FORESTAL]	4030
INCENDIO FORESTAL	LA GUAJIRA[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	MAGDALENA[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	META[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	NACION[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	NARINO[INCENDIO FORESTAL]	24254
INCENDIO FORESTAL	NORTE DE SANTANDER[INCENDIO FORESTAL]	838
INCENDIO FORESTAL	PUTUMAYO[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	QUINDIO[INCENDIO FORESTAL]	120
INCENDIO FORESTAL	RISARALDA/CALDAS[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	RISARALDA[INCENDIO FORESTAL]	5
INCENDIO FORESTAL	SAN ANDRES[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	SANTANDER[INCENDIO FORESTAL]	21
INCENDIO FORESTAL	SUCRE[INCENDIO FORESTAL]	0
INCENDIO FORESTAL	TOLIMA[INCENDIO FORESTAL]	895
INCENDIO FORESTAL	VALLE DEL CAUCA[INCENDIO FORESTAL]	5
INCENDIO FORESTAL	VICHADA[INCENDIO FORESTAL]	0
INTOXICACION	BOLIVAR[INTOXICACION]	17
INUNDACION	AMAZONAS[INUNDACION]	90586
INUNDACION	ANTIOQUIA-BOLIVAR-SUCRE[INUNDACION]	0
INUNDACION	ANTIOQUIA[INUNDACION]	646522
INUNDACION	ARAUCA[INUNDACION]	112800
INUNDACION	ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA[INUNDACION]	1615
INUNDACION	ATLANTICO[INUNDACION]	476350
INUNDACION	BOGOTA, D.C.[INUNDACION]	88794
INUNDACION	BOLIVAR[INUNDACION]	2090251
INUNDACION	BOYACA[INUNDACION]	255171
INUNDACION	CALDAS[INUNDACION]	79032
INUNDACION	CAQUETA[INUNDACION]	84023
INUNDACION	CASANARE[INUNDACION]	133228
INUNDACION	CAUCA[INUNDACION]	431274
INUNDACION	CESAR[INUNDACION]	860114
INUNDACION	CHOCO[INUNDACION]	1514928
INUNDACION	CORDOBA[INUNDACION]	966820
INUNDACION	CUNDINAMARCA[INUNDACION]	158942
INUNDACION	GUAINIA[INUNDACION]	34456
